observer,oc,oceu,ocel,date,source
Cao ch.,5.472,5.0688,5.0688,2009-04-21 08:08:13.056000000,ETD
Naves,-9.504,3.024,3.024,2008-09-08 10:41:39.840000000,ETD
Brát l.,1.008,4.608,4.608,2008-08-30 15:12:48.960000000,ETD
Christiansen et al. 2010,-2.7,1.3,1.3,2008-08-30 15:09:09.996453632,ExoClock literature
Christiansen et al. 2010,4.3,1.1,1.1,2008-08-28 10:21:20.780164864,ExoClock literature
Mendez,-12.528,2.304,2.304,2008-08-28 10:04:30.720000256,ETD
Christiansen et al. 2010,-1.2,1.2,1.2,2008-08-26 05:21:01.563800320,ExoClock literature
Christiansen et al. 2010,-4.4,1.4,1.4,2008-08-24 00:23:00.347491840,ExoClock literature
Christiansen et al. 2010,0.6,1.6,1.6,2008-08-21 19:33:11.131210240,ExoClock literature
Foote,-1.44,2.592,2.592,2008-08-21 19:31:09.120000256,ETD
Christiansen et al. 2010,-3.4,1.7,1.7,2008-08-19 14:34:21.914840320,ExoClock literature
Christiansen et al. 2010,0.1,1.1,1.1,2008-08-17 09:43:02.698564352,ExoClock literature
Christiansen et al. 2010,-5.2,1.7,1.7,2008-08-08 13:58:27.833263360,ExoClock literature
Mendez,-20.16,2.16,2.16,2008-07-28 13:09:24.479999744,ETD
Roe,-5.472,3.168,3.168,2008-06-16 16:02:29.760000256,ETD
Salvaggio,-0.72,5.328,5.328,2008-06-14 11:12:28.799999744,ETD
Marino g.,-8.496,3.5568,3.5568,2008-06-14 11:04:41.376000000,ETD
Ayiomamitis,-6.624,3.456,3.456,2008-06-03 10:32:26.880000000,ETD
Srdoc,-3.312,6.48,6.48,2008-05-12 09:27:30.239999744,ETD
Pál et al. 2008,2.6,1.4,1.4,2006-02-23 06:14:24.791044608,ExoClock literature
Pál et al 2008,1.584,1.44,1.44,2006-02-23 06:13:23.519999872,ETD
