observer,oc,oceu,ocel,date,source
Gaitan j.,-6.336,2.8656,2.8656,2013-02-07 08:47:56.831999744,ETD
Sada et al. 2016,3.6,1.7,1.7,2013-01-23 19:01:09.796791552,ExoClock literature
Gaitan j.,-4.032,3.528,3.528,2013-01-03 08:57:33.984000256,ETD
Shadic s.,-2.16,2.88,2.88,2012-04-21 17:53:09.600000000,ETD
Carreño a.,6.624,1.872,1.872,2012-03-26 12:07:27.552000000,ETD
Filip Walter,1.3,2.2,2.2,2012-02-20 12:09:36.951366656,ExoClock observation
Poddaný s.,0.864,2.088,2.088,2012-02-20 12:08:55.680000256,ETD
Garcia f.,-3.168,1.3968,1.3968,2012-02-20 12:04:54.623999744,ETD
Shadic s.,-5.328,1.7136,1.7136,2012-02-11 18:04:37.344000256,ETD
Gonzalez j.,3.6,2.4912,2.4912,2012-01-16 12:19:04.800000256,ETD
Emering f.,-8.352,0.7056,0.7056,2012-01-13 14:07:42.815999744,ETD
Sada et al. 2016,-0.2,2.2,2.2,2012-01-07 18:17:15.893717504,ExoClock literature
Shadic s.,-2.016,2.6928,2.6928,2012-01-07 18:15:14.975999744,ETD
Trnka j.,-1.728,2.1312,2.1312,2011-12-09 14:21:41.760000256,ETD
Scarmato t.,9.216,1.7136,1.7136,2011-04-20 07:21:19.008000256,ETD
Southworth et al. 2012,-3.8,1.8,1.8,2011-04-17 09:09:10.144310272,ExoClock literature
Shadic s.,-9.936,3.1248,3.1248,2011-04-05 17:05:15.072000000,ETD
Sergison d.,-4.176,1.8,1.8,2011-03-07 13:17:06.719999744,ETD
Fulton et al. 2011,-0.72,0.2059,0.2059,2011-03-01 17:21:51.609599744,ETD
Fulton et al. 2011,-0.9,2.4,2.4,2011-03-01 17:21:49.682871296,ExoClock literature
Sada et al. 2016,-1.8,1.7,1.7,2011-03-01 17:20:55.682842368,ExoClock literature
Fulton et al. 2011,-0.0,1.9,1.9,2011-02-26 19:23:20.279013888,ExoClock literature
Fulton et al. 2011,0.144,0.167,0.167,2011-02-26 19:23:19.276800000,ETD
Fulton et al. 2011,2.016,0.1886,0.1886,2011-02-23 21:25:46.473600000,ETD
Fulton et al. 2011,1.8,2.2,2.2,2011-02-23 21:25:44.875185152,ExoClock literature
Fulton et al. 2011,-2.1,3.2,3.2,2011-02-20 23:22:27.471360768,ExoClock literature
Fulton et al. 2011,-1.872,0.2794,0.2794,2011-02-20 23:22:25.219199744,ETD
Poddaný s.,4.608,2.0016,2.0016,2011-02-09 07:31:24.671999744,ETD
Filip Walter,2.3,7.2,7.2,2011-02-09 07:29:17.855992064,ExoClock observation
Nascimbeni et al. 2011,1.1,2.4,2.4,2011-02-09 07:28:05.855980288,ExoClock literature
Nascimbeni et al. 2011,0.0,2.4048,2.4048,2011-02-09 07:26:50.784000000,ETD
Brát l.,-0.288,2.808,2.808,2011-02-09 07:26:32.640000256,ETD
Southworth et al. 2012,-0.2,1.4,1.4,2011-02-06 09:27:24.452114432,ExoClock literature
Nascimbeni et al. 2011,-1.3,1.5,1.5,2011-02-06 09:26:18.452110336,ExoClock literature
Nascimbeni et al. 2011,-2.448,1.512,1.512,2011-02-06 09:24:54.720000000,ETD
Nascimbeni et al. 2011,-1.5,4.3,4.3,2011-02-03 11:26:43.048288768,ExoClock literature
Nascimbeni et al. 2011,-2.16,4.4784,4.4784,2011-02-03 11:25:48.000000000,ETD
Southworth et al. 2012,-6.7,2.9,2.9,2011-02-03 11:21:31.048291328,ExoClock literature
Naves r.,-7.632,2.016,2.016,2011-02-03 11:20:27.456000256,ETD
Nascimbeni et al. 2011,-0.1,1.7,1.7,2011-01-31 13:28:43.644469760,ExoClock literature
Nascimbeni et al. 2011,-0.576,1.656,1.656,2011-01-31 13:27:59.040000000,ETD
Southworth et al. 2012,-4.2,2.7,2.7,2011-01-31 13:24:37.644476416,ExoClock literature
Pál et al. 2011,0.3,2.6,2.6,2011-01-28 15:29:44.240613888,ExoClock literature
"Pál et al., 2011",-0.576,2.5776,2.5776,2011-01-28 15:28:35.904000000,ETD
Sada et al. 2016,3.4,2.2,2.2,2011-01-25 17:33:26.836804864,ExoClock literature
Dvorak s.,2.016,2.2032,2.2032,2011-01-22 19:32:25.152000000,ETD
Sada et al. 2016,-0.7,1.7,1.7,2011-01-22 19:29:57.432924928,ExoClock literature
Nascimbeni et al. 2011,0.6,3.9,3.9,2011-01-02 09:35:31.606060288,ExoClock literature
Nascimbeni et al. 2011,-1.008,3.9024,3.9024,2011-01-02 09:33:40.896000256,ETD
Pál et al. 2011,2.9,5.8,5.8,2010-12-30 11:38:26.202189568,ExoClock literature
"Pál et al., 2011",1.296,5.76,5.76,2010-12-30 11:36:39.455999744,ETD
Pál et al. 2011,-4.8,1.4,1.4,2010-12-27 13:31:20.798354688,ExoClock literature
"Pál et al., 2011",-5.76,1.4112,1.4112,2010-12-27 13:30:12.960000000,ETD
Fulton et al. 2011,2.4,2.0,2.0,2010-11-10 21:48:18.336924672,ExoClock literature
Fulton et al. 2011,2.592,0.1757,0.1757,2010-11-10 21:48:17.683200256,ETD
Shadic s.,-3.6,1.9296,1.9296,2010-11-10 21:42:06.336000256,ETD
Shadick s.,7.344,1.512,1.512,2010-10-06 22:00:26.207999744,ETD
Scarmato,-8.64,3.888,3.888,2010-05-02 10:17:19.679999744,ETD
Hentunen,-9.36,3.024,3.024,2010-05-02 10:16:36.480000256,ETD
Gary b.,7.92,3.6,3.6,2010-04-23 16:35:45.600000000,ETD
Gary b.,1.008,5.328,5.328,2010-04-20 18:29:22.560000000,ETD
Shadick s.,-3.744,2.9664,2.9664,2010-04-20 18:24:42.624000256,ETD
Trnka j.,-3.312,4.4064,4.4064,2010-03-25 12:30:36.864000000,ETD
Fulton et al. 2011,2.8,3.8,3.8,2010-03-19 16:38:06.625926144,ExoClock literature
Fulton et al. 2011,3.024,0.3312,0.3312,2010-03-19 16:38:05.654399744,ETD
Shadick s.,1.296,2.4624,2.4624,2010-03-19 16:36:23.615999744,ETD
Bruce g.,0.864,2.592,2.592,2010-03-19 16:36:02.880000256,ETD
Foot,1.584,3.6,3.6,2010-03-16 18:37:17.760000000,ETD
Gary b.,0.864,1.728,1.728,2010-03-16 18:36:34.560000000,ETD
Bruce g.,9.648,2.592,2.592,2010-03-13 20:46:01.919999744,ETD
Szabo et al. 2010,3.888,0.2462,0.2462,2010-02-21 10:44:28.665599744,ETD
Sada et al. 2016,-1.1,2.8,2.8,2010-02-12 16:41:31.779832576,ExoClock literature
Tieman b.,-4.176,1.7136,1.7136,2010-02-12 16:38:15.936000000,ETD
Fulton et al. 2011,-2.88,0.1138,0.1138,2010-02-03 22:41:24.287999744,ETD
Fulton et al. 2011,-3.1,1.3,1.3,2010-02-03 22:41:21.568300800,ExoClock literature
Brát l.,-11.52,3.3696,3.3696,2010-01-23 06:35:15.936000256,ETD
Fulton et al. 2011,-0.144,1.8833333333333333,1.8833333333333333,2010-01-02 20:50:53.433599744,ETD
Tieman b.,-1.008,1.7712,1.7712,2010-01-02 20:49:55.200000256,ETD
Fulton et al. 2011,2.7,1.8,1.8,2009-12-30 22:54:28.722228736,ExoClock literature
Fulton et al. 2011,2.88,0.1584,0.1584,2009-12-30 22:54:28.454399744,ETD
Fulton et al. 2011,-1.0,3.3,3.3,2009-12-28 00:51:23.318379520,ExoClock literature
Fulton et al. 2011,-0.864,0.2851,0.2851,2009-12-28 00:51:21.196800256,ETD
Sada et al. 2016,0.0,0.3,0.3,2009-12-10 12:56:02.895338240,ExoClock literature
Bruce g.,8.64,4.032,4.032,2009-12-01 19:06:23.040000000,ETD
Szabo et al. 2010,12.672,0.2102,0.2102,2009-11-05 13:15:53.798400256,ETD
G. a. bakos et al.,4.176,2.592,2.592,2009-05-08 17:45:08.352000000,ETD
G. a. bakos et al.,3.168,2.16,2.16,2009-02-19 00:00:35.424000000,ETD
G. a. bakos et al.,1.44,1.08,1.08,2009-01-17 22:05:41.567999744,ETD
G. a. bakos et al.,-3.456,2.16,2.16,2008-11-11 20:14:44.447999744,ETD
Bakos et al. 2009,1.0,0.5,0.5,2008-11-08 22:19:59.973079552,ExoClock literature
G. a. bakos et al.,-0.288,0.9072,0.9072,2008-11-08 22:18:31.392000000,ETD
G. a. bakos et al.,-0.864,1.44,1.44,2008-11-06 00:18:31.968000000,ETD
G. a. bakos et al.,-1.728,1.728,1.728,2008-04-24 14:58:38.784000256,ETD
