date,observer,oc,oceu,ocel,source
2008-01-24 10:12:28.511999744,"Fabjan t., mihelčič m.",-3.168,1.6704,1.6704,ETD
2008-01-13 23:08:03.551999744,Fernandez et al 2009,-0.144,0.5616,0.5616,ETD
2007-12-31 21:14:34.368000000,Fernandez et al 2009,0.432,0.3024,0.3024,ETD
2007-12-26 15:38:44.159999744,Naves,-1.728,4.176,4.176,ETD
2007-12-26 15:37:26.399999744,Gary,-3.024,2.592,2.592,ETD
2007-12-24 00:52:24.959999744,Gary,-1.152,3.024,3.024,ETD
2007-12-18 19:19:29.280000256,Gary,-0.432,1.728,1.728,ETD
2007-11-17 09:56:44.160000000,Staels,-1.152,2.736,2.736,ETD
2007-11-17 09:51:15.840000256,Naves,-6.624,4.32,4.32,ETD
2007-11-09 13:39:12.959999744,Gregorio j.,1.872,4.32,4.32,ETD
2007-08-20 11:22:50.879999744,Hentunen,-2.448,1.872,1.872,ETD
2007-03-08 16:20:09.023999744,"Cf, axa",5.616,2.88,2.88,ETD
2007-03-08 16:17:20.544000000,"Mf, axa",2.736,2.88,2.88,ETD
2007-03-08 16:13:07.391999744,"Gary, axa",-1.44,2.88,2.88,ETD
2007-02-28 19:52:29.567999744,"Gary, axa",-1.584,2.88,2.88,ETD
2007-02-15 18:00:42.336000000,"Gary, axa",0.864,2.88,2.88,ETD
2007-02-10 12:23:54.240000256,"Em, axa",-2.304,2.88,2.88,ETD
2007-02-02 16:04:41.088000000,"Mf, axa",-1.008,2.88,2.88,ETD
2007-02-02 16:04:41.088000000,"Gary, axa",-1.008,2.88,2.88,ETD
2007-01-25 19:45:27.935999744,Mf axa,0.288,2.88,2.88,ETD
2007-01-25 19:45:27.935999744,Gary axa,0.288,2.88,2.88,ETD
2005-01-05 01:45:49.536000256,Xo,3.168,2.88,2.88,ETD
2004-12-15 03:24:36.576000128,Xo,-3.312,2.88,2.88,ETD
