date,observer,oc,oceu,ocel,source
2013-10-30 10:29:03.839999744,"Sokov e. n., rusov s.",-1.872,1.0944,1.0944,ETD
2013-01-19 18:11:27.744000256,"Doyle d., strickland w",8.64,1.8288,1.8288,ETD
2013-01-18 05:49:03.360000256,"Gorshanov d. l., sokov e. n.",-0.864,1.0944,1.0944,ETD
2012-03-04 08:10:25.248000000,Trnka j.,-1.44,2.7504,2.7504,ETD
2012-03-01 07:39:42.335999744,Lomoz f.,-6.336,3.528,3.528,ETD
2012-01-11 12:35:34.943999744,René r.,-4.176,3.0528,3.0528,ETD
2012-01-05 11:43:39.360000000,Schteinman g. m.,-4.464,1.2816,1.2816,ETD
2011-12-19 21:23:33.504000000,Evans p.,-2.592,1.2528,1.2528,ETD
2011-12-16 20:56:58.560000256,Garlitz j.,-3.312,1.656,1.656,ETD
2011-12-07 19:38:48.767999744,Parijat singh,-3.888,2.16,2.16,ETD
2011-03-09 16:41:23.424000000,"De pree, makely",-3.744,2.6208,2.6208,ETD
2011-01-20 09:54:44.063999744,Muler g.,2.88,1.0368,1.0368,ETD
2010-11-28 14:20:04.127999744,Naves r.,0.288,1.1376,1.1376,ETD
2010-11-28 14:19:58.079999744,Ramon naves,0.144,1.0656,1.0656,ETD
2010-11-22 13:34:02.783999744,Husar d.,5.904,4.536,4.536,ETD
2010-11-19 13:00:57.311999744,Lorenz e. r.,-1.296,5.544,5.544,ETD
2010-02-19 10:04:47.136000256,Salisbury m. ,0.144,1.3248,1.3248,ETD
2010-01-27 18:50:18.815999744,Schwieterman e.,-0.576,1.4544,1.4544,ETD
2009-12-21 01:26:40.415999744,Evans p.,-1.296,2.0304,2.0304,ETD
2009-12-19 13:17:40.415999744,Branco r.,2.592,3.3984,3.3984,ETD
2009-11-20 21:09:24.192000000,"Schwieterman e., addison b.",-0.288,1.4544,1.4544,ETD
2009-11-20 21:02:26.015999744,Tieman b.,-7.2,2.7792,2.7792,ETD
2009-11-11 19:54:21.888000256,Tieman j.,2.16,3.1824,3.1824,ETD
2009-02-05 16:01:37.920000256,Littlefield,-1.152,1.728,1.728,ETD
2008-12-28 10:27:59.904000256,Lomoz f.,1.008,4.464,4.464,ETD
2008-11-05 14:54:04.895999744,Kučáková h.,-0.864,6.6528,6.6528,ETD
2008-11-05 14:52:22.080000256,Hentunen,-2.592,1.008,1.008,ETD
2007-03-31 03:23:37.823999744,Jacob l. bean a&a 2009,-0.144,0.3744,0.3744,ETD
2007-03-29 15:10:25.536000000,Jacob l. bean a&a 2009,-0.432,0.5472,0.5472,ETD
2007-03-28 02:57:37.440000256,Jacob l. bean a&a 2009,-0.432,0.72,0.72,ETD
2007-03-26 14:45:09.216000256,Jacob l. bean a&a 2009,0.0,0.4464,0.4464,ETD
2007-03-25 02:31:20.640000000,Jacob l. bean a&a 2009,-0.864,0.4464,0.4464,ETD
2007-03-23 14:18:20.448000000,Jacob l. bean a&a 2009,-0.864,0.3456,0.3456,ETD
2007-03-20 13:52:55.487999744,Jacob l. bean a&a 2009,-0.432,0.36,0.36,ETD
2007-03-19 01:39:47.520000256,Jacob l. bean a&a 2009,-0.72,0.4176,0.4176,ETD
2007-03-17 13:26:44.736000000,Jacob l. bean a&a 2009,-0.864,0.3312,0.3312,ETD
2007-03-16 01:14:36.383999744,Jacob l. bean a&a 2009,-0.0,0.3744,0.3744,ETD
2007-03-14 13:01:01.632000000,Jacob l. bean a&a 2009,-0.72,0.4752,0.4752,ETD
2007-03-13 00:48:25.631999744,Jacob l. bean a&a 2009,-0.432,0.3744,0.3744,ETD
2007-03-11 12:34:07.679999744,Jacob l. bean a&a 2009,-1.872,0.4032,0.4032,ETD
2007-03-10 00:22:57.215999744,Jacob l. bean a&a 2009,-0.0,0.288,0.288,ETD
2007-03-08 12:08:53.088000000,Jacob l. bean a&a 2009,-1.152,0.4032,0.4032,ETD
2007-03-06 23:56:19.680000256,Jacob l. bean a&a 2009,-0.864,0.7776,0.7776,ETD
2007-03-05 11:43:26.400000000,Jacob l. bean a&a 2009,-0.864,0.6768,0.6768,ETD
2007-03-03 23:30:06.336000000,Jacob l. bean a&a 2009,-1.296,0.6336,0.6336,ETD
2007-03-02 11:17:43.296000000,Jacob l. bean a&a 2009,-0.72,0.648,0.648,ETD
2007-02-28 23:06:00.000000000,Jacob l. bean a&a 2009,0.432,0.4176,0.4176,ETD
2007-02-27 10:52:44.255999744,Jacob l. bean a&a 2009,0.144,0.72,0.72,ETD
2007-02-27 10:52:36.480000256,,0.0,,,ETD
2007-02-27 10:52:36.480000256,,0.0,,,ETD
2007-02-25 22:40:29.856000000,Jacob l. bean a&a 2009,0.864,1.0512,1.0512,ETD
2007-02-24 10:26:45.600000256,Jacob l. bean a&a 2009,-0.0,0.3744,0.3744,ETD
2007-02-22 22:13:37.632000000,Jacob l. bean a&a 2009,-0.288,0.504,0.504,ETD
2007-02-21 09:59:53.376000000,Jacob l. bean a&a 2009,-1.008,0.5904,0.5904,ETD
2007-02-19 21:47:27.743999744,Jacob l. bean a&a 2009,-0.576,0.648,0.648,ETD
2007-02-18 09:34:31.008000256,Jacob l. bean a&a 2009,-0.576,0.3744,0.3744,ETD
2007-02-16 21:20:44.160000000,Jacob l. bean a&a 2009,-1.44,0.5472,0.5472,ETD
2007-02-15 09:08:15.936000000,Jacob l. bean a&a 2009,-1.008,0.6912,0.6912,ETD
2007-02-13 20:56:26.592000000,Jacob l. bean a&a 2009,0.144,0.6048,0.6048,ETD
2007-02-12 08:44:17.376000256,Jacob l. bean a&a 2009,0.864,2.3472,2.3472,ETD
2007-02-10 20:30:05.471999744,Jacob l. bean a&a 2009,-0.432,0.5616,0.5616,ETD
2007-02-09 08:16:33.312000256,Jacob l. bean a&a 2009,-1.008,0.8928,0.8928,ETD
2007-02-07 20:05:25.439999744,Jacob l. bean a&a 2009,0.72,0.8496,0.8496,ETD
2007-02-06 07:51:43.776000000,Jacob l. bean a&a 2009,-0.0,0.6768,0.6768,ETD
