observer,oc,oceu,ocel,date,source
Wiggins p.,-15.264,3.6576,3.6576,2010-09-19 18:01:46.272000256,ETD
Wiggins p.,3.456,3.3264,3.3264,2010-09-04 15:28:11.712000000,ETD
Hormuth f.,-2.16,0.4608,0.4608,2010-08-25 13:27:44.352000000,ETD
Hose k.,-2.304,1.9296,1.9296,2010-07-28 20:11:36.959999744,ETD
Shadick s.,2.736,4.4352,4.4352,2009-12-16 13:40:09.984000256,ETD
Zambelli r.,-5.616,2.736,2.736,2009-11-21 08:44:38.976000000,ETD
Srdoc,-3.456,2.592,2.592,2009-09-19 08:48:37.440000256,ETD
Cao ch.,-1.872,0.792,0.792,2009-08-30 05:00:31.680000256,ETD
Trnka j.,1.44,2.8944,2.8944,2009-08-07 12:45:12.960000000,ETD
Brát l.,-0.864,1.9728,1.9728,2009-08-07 12:43:01.632000256,ETD
Trnka j.,0.864,2.9952,2.9952,2009-07-28 10:49:53.183999744,ETD
Brát l.,-0.72,2.304,2.304,2009-07-28 10:48:12.096000000,ETD
Littlefield,-0.432,2.304,2.304,2009-07-05 18:29:57.119999744,ETD
Mendez,-2.304,3.024,3.024,2008-11-13 09:56:52.800000000,ETD
Forne,-2.016,3.168,3.168,2008-11-08 08:59:42.719999744,ETD
Szabo et al 2010,12.24,3.312,3.312,2008-11-03 08:16:30.720000000,ETD
Gary,0.576,1.152,1.152,2008-10-21 17:41:08.160000256,ETD
Ohlert j.,3.6,0.576,0.576,2008-09-26 12:57:02.304000000,ETD
Ayiomamitis,-1.296,2.448,2.448,2008-09-06 09:02:18.240000256,ETD
"Fabjan t., mihelčič m.",9.936,4.7952,4.7952,2007-12-29 09:21:11.808000000,ETD
Albrecht et al. 2011,0.2,0.3,0.3,2007-12-26 20:42:40.261483520,ExoClock literature
Simpson et al. 2011,-1.6,0.3,0.3,2007-12-26 20:40:52.261465856,ExoClock literature
Naves,5.04,,,2007-11-11 12:10:30.719999744,ETD
Gary,0.432,,,2007-10-19 19:47:25.440000000,ETD
Gary,-0.432,,,2007-10-14 18:49:06.239999744,ETD
Foote,-2.88,,,2007-10-14 18:46:39.359999744,ETD
Gary,1.728,,,2007-09-29 15:58:53.760000000,ETD
Vanmunster,-4.176,,,2007-09-24 14:55:27.840000256,ETD
Ohlert j.,6.48,3.3264,3.3264,2007-09-09 12:13:48.576000000,ETD
Salto,-3.888,,,2007-09-09 12:03:25.631999744,ETD
Ohlert j.,-0.864,3.672,3.672,2007-09-04 11:09:03.168000000,ETD
Hentunen,1.44,1.152,1.152,2006-10-19 10:23:22.560000000,ETD
Shporer et al. 2007,2.4,0.9,0.9,2006-10-04 07:32:01.821105408,ExoClock literature
Shporer et al. 2007,1.8,0.7,0.7,2006-10-04 07:31:25.821139712,ExoClock literature
Shporer et al 2007,0.72,0.576,0.576,2006-10-04 07:30:17.280000256,ETD
Shporer et al. 2007,-0.1,0.7,0.7,2006-10-04 07:29:31.821114368,ExoClock literature
Charbonneau et al. 2007,0.5,0.6,0.6,2006-09-26 18:03:57.532809472,ExoClock literature
Charbonneau et al 2007,-0.576,0.648,0.648,2006-09-26 18:02:49.344000000,ETD
Turner et al. 2016,2.1,0.5,0.5,2006-06-25 12:22:46.643522688,ExoClock literature
Collier Cameron et al. 2007,0.9,1.4,1.4,2006-06-25 12:21:34.643510912,ExoClock literature
Collier cameron et al. 2007,-0.576,1.44,1.44,2006-06-25 12:20:09.600000256,ETD
Cameron et al 2008,-6.192,8.64,8.64,2004-05-25 11:39:50.399999744,ETD
