observer,oc,oceu,ocel,date,source
Manfred raetz,-4.896,0.9072,0.9072,2020-07-29 11:29:13.631999744,ETD
Taewoo Kim,-0.0,0.9,0.9,2020-04-29 03:29:16.175065088,ExoClock observation
Alessandro Marchini,-1.8,1.9,1.9,2020-04-09 13:43:42.216944384,ExoClock observation
Jean plazas,14.688,2.2032,2.2032,2020-03-14 11:42:19.872000000,ETD
Giuseppe Marino,2.3,1.6,1.6,2019-07-21 10:32:43.669480448,ExoClock observation
"M. banfi, g. marino, r. papini, f. salvaggio",-1.44,2.016,2.016,2019-07-21 10:29:20.255999744,ETD
Alessandro marchini,1.44,2.4048,2.4048,2019-06-27 12:25:19.776000256,ETD
Yves Jongen,0.4,1.3,1.3,2019-06-27 12:24:00.165111296,ExoClock observation
Yves jongen,-1.008,1.152,1.152,2019-06-27 12:22:52.896000256,ETD
Anaël wünsche,-1.152,0.72,0.72,2019-06-27 12:22:52.032000000,ETD
Anaël Wünsche,-1.0,0.7,0.7,2019-06-27 12:22:36.165124352,ExoClock observation
Alessandro Marchini,-1.4,2.2,2.2,2019-06-27 12:22:12.165134080,ExoClock observation
Pere guerra,-4.32,1.0944,1.0944,2019-06-27 12:19:39.360000000,ETD
Bruno christmann,-12.24,3.744,3.744,2019-06-27 12:11:41.568000000,ETD
Yves Jongen,6.9,1.3,1.3,2019-06-01 10:12:08.887684608,ExoClock observation
Yves jongen,4.464,1.3104,1.3104,2019-06-01 10:10:06.816000256,ETD
Veli-pekka hentunen,-1.296,1.9296,1.9296,2019-04-25 10:48:12.096000000,ETD
Marc bretton,-2.448,1.2528,1.2528,2019-04-12 09:37:54.047999744,ETD
Anaël Wünsche,-4.5,1.3,1.3,2019-04-12 09:35:34.105946112,ExoClock observation
Yves jongen,6.048,1.9728,1.9728,2019-03-19 11:39:38.304000000,ETD
Yves Jongen,-1.9,2.2,2.2,2019-03-19 11:31:20.601641472,ExoClock observation
Pere guerra,-2.016,1.3248,1.3248,2019-03-08 14:33:48.383999744,ETD
Veli-pekka hentunen,-7.776,4.3488,4.3488,2018-09-24 07:51:42.048000000,ETD
Yves jongen,1.44,1.4976,1.4976,2018-07-25 10:38:08.160000000,ETD
Fran campos,-0.576,3.1248,3.1248,2018-04-29 10:54:52.127999744,ETD
"Francesco scaggiante, danilo zardin",-5.76,2.6496,2.6496,2018-04-18 13:52:03.648000000,ETD
Marc bretton,5.328,1.2672,1.2672,2018-04-16 09:51:36.575999744,ETD
Anaël Wünsche,2.9,1.7,1.7,2018-04-16 09:49:03.767979776,ExoClock observation
Yves jongen,10.368,2.0736,2.0736,2018-03-23 11:49:50.015999744,ETD
Marc bretton,5.184,1.224,1.224,2017-07-29 10:47:43.583999744,ETD
Anaël Wünsche,0.5,1.2,1.2,2017-07-29 10:43:06.993598976,ExoClock observation
Lycee notre dame d,-2.304,1.512,1.512,2017-07-05 12:33:21.888000000,ETD
Anaël Wünsche,1.2,1.7,1.7,2017-04-20 09:53:27.430118400,ExoClock observation
Marc bretton,-1.728,1.224,1.224,2017-04-20 09:50:22.271999744,ETD
M. höcherl,1.296,5.8176,5.8176,2017-04-09 12:55:48.864000256,ETD
"Francesco scaggiante, danilo zardin",-4.608,2.6208,2.6208,2017-04-09 12:49:51.168000000,ETD
Trnka j.,11.088,2.808,2.808,2017-03-27 11:56:19.680000256,ETD
Anaël Wünsche,-2.3,1.4,1.4,2016-08-02 10:46:24.655693056,ExoClock observation
Marc bretton,-3.456,1.224,1.224,2016-08-02 10:45:01.152000256,ETD
Anaël Wünsche,-4.0,1.7,1.7,2016-07-09 12:37:53.151379712,ExoClock observation
Marc bretton,-5.184,1.728,1.728,2016-07-09 12:36:22.464000256,ETD
Hay et al. 2016,0.1,0.4,0.4,2013-03-29 06:49:12.162261248,ExoClock literature
Hay et al. (2016),0.0,0.3888,0.3888,2013-03-29 06:48:05.760000000,ETD
