observer,oc,oceu,ocel,date,source
Gillier ch.,1.584,2.7216,2.7216,2011-09-27 15:00:42.336000000,ETD
Shadic s.,0.144,0.8496,0.8496,2011-09-24 20:21:55.584000000,ETD
"Hui m., gao x.",-2.736,2.232,2.232,2011-09-05 09:57:16.992000000,ETD
Ciceri et al. 2013,0.3,0.5,0.5,2011-08-22 12:53:21.200620800,ExoClock literature
"Bueltmann s., lee r., mcdavid d., mitchell k., salgado c.",5.184,4.1328,4.1328,2010-11-09 14:46:39.071999744,ETD
Ciceri et al. 2013,0.1,0.3,0.3,2010-10-29 12:12:03.007705856,ExoClock literature
Sanchez r.,-0.144,0.72,0.72,2010-10-15 15:04:52.032000256,ETD
Shadick s.,-3.456,0.9504,0.9504,2010-10-12 20:24:10.368000256,ETD
Vrašťák m.,0.576,2.1456,2.1456,2010-10-07 07:13:23.807999744,ETD
Shadick s.,-0.432,1.008,1.008,2010-10-01 17:57:38.303999744,ETD
Sada et al. 2016,-1.6,0.7,0.7,2010-10-01 17:56:24.914866176,ExoClock literature
"Világi j., gajdoš š.",-1.152,0.7056,0.7056,2010-09-23 10:04:41.088000000,ETD
Vrašťák m.,-3.168,1.152,1.152,2010-09-23 10:02:43.583999744,ETD
Ayiomamitis a.,-8.784,2.4336,2.4336,2010-08-29 10:20:30.624000256,ETD
Garlitz i.,2.304,1.4976,1.4976,2010-08-23 21:16:50.016000000,ETD
Trnka j.,-2.016,1.7712,1.7712,2010-07-10 11:14:14.208000256,ETD
Buchhave et al. 2010,-0.1,0.4,0.4,2009-07-14 14:14:57.430068224,ExoClock literature
Turner et al. 2016,-0.1,0.3,0.3,2009-07-14 14:14:57.430068224,ExoClock literature
"L. a. buchhave et al., 2010",-1.296,0.4464,0.4464,2009-07-14 14:13:49.152000000,ETD
