observer,oc,oceu,ocel,date,source
Tifner f.,1.584,1.2816,1.2816,2011-10-01 15:13:30.432000256,ETD
Hoyer et al. 2013,0.5,0.6,0.6,2011-09-27 14:51:16.017004288,ExoClock literature
Hoyer et al. 2013,0.9,0.6,0.6,2011-09-23 14:30:30.427743488,ExoClock literature
Evans p.,-2.304,1.0368,1.0368,2011-09-16 21:52:01.632000000,ETD
Tg tan,-1.296,0.576,0.576,2011-08-25 03:53:08.160000000,ETD
Curtis i.,-0.432,0.6336,0.6336,2010-11-05 02:09:16.992000256,ETD
Tan tg,-0.432,0.5616,0.5616,2010-11-01 01:48:06.912000256,ETD
Curtis i.,-2.304,0.8208,0.8208,2010-10-07 23:39:19.296000000,ETD
Curtis i.,-1.008,0.9216,0.9216,2010-10-03 23:19:27.840000256,ETD
Milne g.,-1.44,0.4896,0.4896,2010-10-03 23:19:07.104000000,ETD
Hoyer et al. 2013,0.8,0.7,0.7,2010-09-28 14:53:04.591832832,ExoClock literature
"Eduardo fernández-lajús, romina p. di sisto",-1.296,0.1584,0.1584,2010-08-16 19:05:15.647999744,ETD
Milne g.,-2.16,0.9648,0.9648,2010-08-10 02:29:10.176000000,ETD
Sauer t.,-0.72,0.3888,0.3888,2010-07-07 15:34:18.048000256,ETD
Hoyer et al. 2013,0.5,0.6,0.6,2009-10-27 17:22:24.291454464,ExoClock literature
Sanchis-Ojeda et al. 2011,-0.1,0.1,0.1,2009-09-25 14:32:31.577438464,ExoClock literature
Hoyer et al. 2013,1.4,0.3,0.3,2009-09-21 14:12:51.988181760,ExoClock literature
Tifner,-0.576,1.152,1.152,2009-09-21 14:10:53.760000256,ETD
"Dragomir et al., 2011",-0.144,5.472,5.472,2009-09-10 21:14:49.920000256,ETD
Sanchis-Ojeda et al. 2011,-0.1,0.1,0.1,2009-08-09 18:25:39.702893824,ExoClock literature
Sanchis-Ojeda et al. 2011,0.1,0.1,0.1,2009-08-05 18:04:42.113657856,ExoClock literature
Sanchis-Ojeda et al. 2011,0.2,0.1,0.1,2009-08-01 17:43:38.524414208,ExoClock literature
Hoyer et al. 2013,1.1,0.3,0.3,2009-07-28 17:23:22.935151872,ExoClock literature
"Dragomir et al., 2011",0.144,1.0224,1.0224,2008-10-12 15:58:54.624000256,ETD
Dragomir et al. 2011,0.1,1.0,1.0,2008-10-12 15:58:52.509304576,ExoClock literature
Winn et al. 2009,0.2,0.1,0.1,2008-10-08 15:37:48.920060928,ExoClock literature
Winn et al 2009,-0.864,0.1037,0.1037,2008-10-08 15:36:42.336000000,ETD
Hoyer et al. 2013,0.4,0.5,0.5,2008-09-30 14:55:41.741533696,ExoClock literature
Southworth et al. 2009,-0.3,0.2,0.2,2008-09-30 14:54:59.741560320,ExoClock literature
Hoyer et al. 2013,0.5,0.7,0.7,2008-09-22 14:13:28.563038720,ExoClock literature
Southworth et al. 2009,-0.6,0.2,0.2,2008-09-22 14:12:22.563034624,ExoClock literature
Tifner,-3.744,2.16,2.16,2008-09-22 14:09:10.079999744,ETD
Hoyer et al. 2013,1.1,0.6,0.6,2008-09-18 13:52:54.973793280,ExoClock literature
Hoyer et al. 2013,0.3,0.4,0.4,2008-08-26 19:52:12.634735104,ExoClock literature
Hoyer et al. 2013,0.8,0.3,0.3,2008-08-22 19:31:33.045481984,ExoClock literature
Southworth et al. 2009,-0.1,0.2,0.2,2008-08-22 19:30:39.045493248,ExoClock literature
Winn et al. 2009,-0.1,0.1,0.1,2008-08-18 19:09:29.456241920,ExoClock literature
Southworth et al. 2009,-0.2,0.1,0.1,2008-08-18 19:09:23.456234240,ExoClock literature
Sanchis-Ojeda et al. 2011,-0.3,0.1,0.1,2008-08-18 19:09:17.456267008,ExoClock literature
Winn et al 2009,-1.152,0.0792,0.0792,2008-08-18 19:08:23.049599744,ETD
Gillon et al. 2009,-0.1,0.1,0.1,2007-10-22 16:42:30.262637312,ExoClock literature
Gillon et al. 2008,-1.152,0.0734,0.0734,2007-10-22 16:41:23.424000000,ETD
Gillon et al. 2009,-1.4,0.5,0.5,2007-09-27 06:27:11.530760192,ExoClock literature
Gillon et al. 2008,-2.448,0.4752,0.4752,2007-09-27 06:26:05.568000000,ETD
Gillon et al. 2009,-0.3,0.3,0.3,2007-09-24 14:14:11.137903360,ExoClock literature
Gillon et al.,-1.44,0.3168,0.3168,2007-09-24 14:13:06.816000000,ETD
Wilson et al. 2008,-2.2,0.4,0.4,2007-09-21 21:58:10.745057280,ExoClock literature
Wilson et al 2008,-3.312,0.36,0.36,2007-09-21 21:57:04.896000256,ETD
Gillon et al. 2009,-1.0,1.1,1.1,2007-09-20 13:52:19.548638464,ExoClock literature
Gillon et al.,-2.16,1.08,1.08,2007-09-20 13:51:11.808000000,ETD
Gillon et al. 2009,0.2,1.1,1.1,2006-08-15 02:37:32.623884288,ExoClock literature
Gillon et al,-0.864,1.1664,1.1664,2006-08-15 02:36:25.632000256,ETD
