observer,oc,oceu,ocel,date,source
Deming at el. 2011,0.144,0.1008,0.1008,2009-08-31 02:53:40.703999744,ETD
Deming at el. 2011,0.144,0.1008,0.1008,2009-08-26 05:35:13.919999744,ETD
Deming at el. 2011,0.144,0.1584,0.1584,2009-08-21 08:16:53.184000000,ETD
Deming at el. 2011,-0.0,0.1728,0.1728,2009-08-16 10:58:12.576000256,ETD
Deming at el. 2011,-0.0,0.1296,0.1296,2009-08-11 13:39:46.656000000,ETD
Deming at el. 2011,-0.288,0.1008,0.1008,2009-08-06 16:21:08.640000000,ETD
Norby,-1.584,4.032,4.032,2009-08-06 16:19:46.559999744,ETD
Deming at el. 2011,0.0,0.1008,0.1008,2009-08-01 19:03:00.864000000,ETD
Deming at el. 2011,0.144,0.1728,0.1728,2009-07-27 21:44:37.536000000,ETD
Deming at el. 2011,0.144,0.2016,0.2016,2009-07-18 03:07:48.288000000,ETD
Deming at el. 2011,0.432,0.1584,0.1584,2009-07-13 05:49:37.055999744,ETD
Deming at el. 2011,-0.144,0.1728,0.1728,2009-07-08 08:30:35.712000000,ETD
Srdoc,-4.896,3.024,3.024,2009-07-08 08:25:52.320000256,ETD
Brát l.,-5.328,1.3248,1.3248,2009-07-03 11:07:03.072000000,ETD
Deming at el. 2011,-0.288,0.216,0.216,2009-06-28 13:53:36.095999744,ETD
Deming at el. 2011,0.144,0.1728,0.1728,2009-06-23 16:35:34.368000000,ETD
Norby,2.016,3.456,3.456,2009-06-18 19:19:03.360000256,ETD
Deming at el. 2011,0.0,0.1152,0.1152,2009-06-13 21:58:35.616000256,ETD
Deming at el. 2011,-0.288,0.1152,0.1152,2009-06-09 00:39:52.416000256,ETD
Deming at el. 2011,-0.0,0.1584,0.1584,2009-06-04 03:21:41.183999744,ETD
Deming at el. 2011,-0.144,0.144,0.144,2009-05-30 06:03:05.760000000,ETD
Deming at el. 2011,0.0,0.1008,0.1008,2009-05-25 08:44:51.071999744,ETD
Deming at el. 2011,0.0,0.1872,0.1872,2009-05-20 11:26:24.287999744,ETD
Kučáková h.,-3.888,2.5776,2.5776,2009-05-20 11:22:30.144000256,ETD
Trnka j.,-4.464,1.8864,1.8864,2009-05-20 11:21:56.448000256,ETD
Deming at el. 2011,0.144,0.1008,0.1008,2009-05-15 14:08:07.007999744,ETD
Deming at el. 2011,0.144,0.144,0.144,2009-05-10 16:49:38.495999744,ETD
Deming at el. 2011,-0.144,0.1008,0.1008,2009-05-05 19:30:58.751999744,ETD
Ditmann et al. 2009,-0.144,0.864,0.864,2009-04-30 22:12:29.376000256,ETD
Bakos et al. 2010,0.6,0.5,0.5,2008-05-18 21:24:32.512350976,ExoClock literature
Bakos et al. 2009,0.0,0.4608,0.4608,2008-05-18 21:23:30.048000256,ETD
Dittman et al.,0.0,,,2008-05-18 21:23:30.048000256,ETD
Bakos et al. (2009),-0.288,2.6928,2.6928,2004-07-30 18:06:42.623999872,ETD
