date,observer,oc,oce,source
2016-10-10,Patra et al. 2017,0.7,0.5,ExoClock literature
2016-04-07,Ana\xc3\xabl W\xc3\xbcnsche,0.2,1.9,ExoClock observation
2016-03-26,Ana\xc3\xabl W\xc3\xbcnsche,-2.2,1.0,ExoClock observation
2016-03-03,Maciejewski et al. 2018,0.2,0.3,ExoClock literature
2016-02-08,Maciejewski et al. 2016,0.3,0.3,ExoClock literature
2016-02-07,Ana\xc3\xabl W\xc3\xbcnsche,0.2,0.9,ExoClock observation
2016-02-07,Maciejewski et al. 2016,-0.2,0.8,ExoClock literature
2016-01-03,Maciejewski et al. 2016,0.3,0.5,ExoClock literature
2016-01-02,Maciejewski et al. 2016,0.8,0.5,ExoClock literature
2015-12-21,Nikolaos Paschalis,0.3,1.9,ExoClock observation
2015-12-11,Ana\xc3\xabl W\xc3\xbcnsche,2.4,0.6,ExoClock observation
2015-11-19,Maciejewski et al. 2016,0.5,0.6,ExoClock literature
2015-03-21,Maciejewski et al. 2016,1.5,0.4,ExoClock literature
2015-02-14,Maciejewski et al. 2016,0.9,0.3,ExoClock literature
2015-02-13,Maciejewski et al. 2016,1.2,0.3,ExoClock literature
2015-02-07,Collins et al. 2017,0.9,0.5,ExoClock literature
2015-02-06,Collins et al. 2017,1.1,0.5,ExoClock literature
2015-01-24,Maciejewski et al. 2016,1.2,0.7,ExoClock literature
2015-01-22,Maciejewski et al. 2016,0.6,0.7,ExoClock literature
2015-01-10,Ana\xc3\xabl W\xc3\xbcnsche,2.5,0.7,ExoClock observation
2014-12-21,Collins et al. 2017,1.2,0.7,ExoClock literature
2014-12-19,Maciejewski et al. 2016,0.7,0.6,ExoClock literature
2014-11-24,Maciejewski et al. 2016,1.0,0.6,ExoClock literature
2014-03-05,Maciejewski et al. 2016,0.5,0.7,ExoClock literature
2014-03-04,Kreidberg et al. 2015,0.9,0.5,ExoClock literature
2014-03-02,Kreidberg et al. 2015,1.2,0.5,ExoClock literature
2014-02-22,Maciejewski et al. 2016,0.9,0.4,ExoClock literature
2014-02-15,Kreidberg et al. 2015,0.9,0.4,ExoClock literature
2014-02-05,Kreidberg et al. 2015,1.2,0.4,ExoClock literature
2014-01-31,Maciejewski et al. 2016,0.2,0.6,ExoClock literature
2014-01-20,Collins et al. 2017,1.3,0.5,ExoClock literature
2014-01-16,Kreidberg et al. 2015,0.5,0.4,ExoClock literature
2014-01-07,Maciejewski et al. 2016,0.1,0.5,ExoClock literature
2014-01-05,Maciejewski et al. 2016,0.5,0.3,ExoClock literature
2014-01-04,Maciejewski et al. 2016,0.8,0.3,ExoClock literature
2014-01-01,Kreidberg et al. 2015,0.9,0.5,ExoClock literature
2013-12-28,Collins et al. 2017,1.1,0.5,ExoClock literature
2013-12-04,Maciejewski et al. 2016,1.0,0.6,ExoClock literature
2013-12-03,Maciejewski et al. 2016,0.3,0.3,ExoClock literature
2013-11-11,Collins et al. 2017,1.1,1.0,ExoClock literature
2013-11-10,Maciejewski et al. 2016,0.6,0.5,ExoClock literature
2013-11-09,Maciejewski et al. 2016,0.6,0.4,ExoClock literature
2013-11-08,Maciejewski et al. 2016,0.8,0.3,ExoClock literature
2013-02-05,Maciejewski et al. 2016,1.0,0.4,ExoClock literature
2013-02-04,Maciejewski et al. 2016,0.5,0.4,ExoClock literature
2013-01-27,Collins et al. 2017,0.6,0.6,ExoClock literature
2013-01-12,Maciejewski et al. 2016,-0.1,0.4,ExoClock literature
2013-01-09,Maciejewski et al. 2016,0.9,0.7,ExoClock literature
2013-01-05,Collins et al. 2017,0.9,0.4,ExoClock literature
2012-12-23,Collins et al. 2017,0.2,0.4,ExoClock literature
2012-12-21,Maciejewski et al. 2016,0.3,0.4,ExoClock literature
2012-12-12,Collins et al. 2017,1.3,0.4,ExoClock literature
2012-11-18,Collins et al. 2017,1.5,0.6,ExoClock literature
2012-11-13,Maciejewski et al. 2016,-0.0,0.5,ExoClock literature
2012-09-05,Sing et al. 2013,1.5,0.5,ExoClock literature
2012-03-27,Sing et al. 2013,-0.0,0.3,ExoClock literature
2012-03-19,Maciejewski et al. 2013,-0.0,0.6,ExoClock literature
2012-03-18,Maciejewski et al. 2013,0.6,0.5,ExoClock literature
2012-03-14,Sing et al. 2013,0.8,0.6,ExoClock literature
2012-03-10,Collins et al. 2017,0.2,0.5,ExoClock literature
2012-03-07,Alessandro Marchini,-3.0,1.0,ExoClock observation
2012-02-28,Collins et al. 2017,0.4,0.6,ExoClock literature
2012-02-27,Collins et al. 2017,-0.1,0.5,ExoClock literature
2012-02-25,Maciejewski et al. 2013,0.3,0.4,ExoClock literature
2012-02-24,Maciejewski et al. 2013,0.1,0.7,ExoClock literature
2012-02-23,Maciejewski et al. 2013,0.3,1.4,ExoClock literature
2012-02-13,Maciejewski et al. 2013,0.4,0.4,ExoClock literature
2012-02-12,Maciejewski et al. 2013,0.3,0.4,ExoClock literature
2012-02-03,Maciejewski et al. 2013,0.2,0.6,ExoClock literature
2012-02-01,Maciejewski et al. 2013,0.2,0.3,ExoClock literature
2012-01-26,Stevenson et al. 2014,0.5,0.1,ExoClock literature
2012-01-25,Stevenson et al. 2014,-0.1,0.2,ExoClock literature
2012-01-22,Maciejewski et al. 2013,-0.6,0.4,ExoClock literature
2012-01-20,Maciejewski et al. 2013,-0.0,0.3,ExoClock literature
2012-01-19,Maciejewski et al. 2013,0.6,0.5,ExoClock literature
2012-01-19,Maciejewski et al. 2013,0.0,0.5,ExoClock literature
2012-01-18,Maciejewski et al. 2013,-0.5,1.1,ExoClock literature
2012-01-13,Maciejewski et al. 2013,-1.8,2.7,ExoClock literature
2011-12-31,Maciejewski et al. 2013,0.9,1.3,ExoClock literature
2011-12-27,Maciejewski et al. 2013,-0.0,0.3,ExoClock literature
2011-12-24,Maciejewski et al. 2013,1.1,0.7,ExoClock literature
2011-12-08,Collins et al. 2017,0.9,0.5,ExoClock literature
2011-12-08,Maciejewski et al. 2013,0.8,1.3,ExoClock literature
2011-12-06,Maciejewski et al. 2013,-0.2,1.2,ExoClock literature
2011-11-25,Maciejewski et al. 2013,0.6,0.3,ExoClock literature
2011-11-24,Maciejewski et al. 2013,1.1,1.3,ExoClock literature
2011-11-23,Maciejewski et al. 2013,0.9,0.5,ExoClock literature
2011-11-23,Maciejewski et al. 2013,0.6,0.4,ExoClock literature
2011-11-23,Maciejewski et al. 2013,0.2,0.8,ExoClock literature
2011-11-21,Maciejewski et al. 2013,0.2,0.5,ExoClock literature
2011-11-21,Maciejewski et al. 2013,1.0,1.1,ExoClock literature
2011-11-21,Maciejewski et al. 2013,0.2,0.9,ExoClock literature
2011-11-11,Maciejewski et al. 2013,1.3,0.4,ExoClock literature
2011-10-08,Maciejewski et al. 2013,1.1,1.9,ExoClock literature
2011-10-08,Maciejewski et al. 2013,-0.1,1.3,ExoClock literature
2011-04-12,Sing et al. 2013,1.4,0.9,ExoClock literature
2011-03-03,Maciejewski et al. 2013,1.2,2.0,ExoClock literature
2011-03-03,Maciejewski et al. 2013,0.8,1.2,ExoClock literature
2011-03-02,Maciejewski et al. 2013,0.7,0.8,ExoClock literature
2011-03-02,Maciejewski et al. 2013,-0.5,1.3,ExoClock literature
2011-02-19,Maciejewski et al. 2013,0.4,0.2,ExoClock literature
2011-02-11,Collins et al. 2017,0.1,0.4,ExoClock literature
2011-02-08,Maciejewski et al. 2013,0.7,1.1,ExoClock literature
2011-02-08,Maciejewski et al. 2013,0.4,1.3,ExoClock literature
2011-02-08,Maciejewski et al. 2013,-0.1,0.6,ExoClock literature
2011-02-07,Maciejewski et al. 2013,-0.6,0.4,ExoClock literature
2011-02-07,Maciejewski et al. 2013,-0.4,1.4,ExoClock literature
2011-02-07,Maciejewski et al. 2013,-1.6,1.2,ExoClock literature
2011-02-05,Maciejewski et al. 2013,0.1,0.5,ExoClock literature
2011-01-29,Maciejewski et al. 2013,0.7,1.4,ExoClock literature
2011-01-27,Maciejewski et al. 2013,-1.7,1.4,ExoClock literature
2011-01-17,Filip Walter,-1.0,1.2,ExoClock observation
2011-01-13,Maciejewski et al. 2013,2.0,1.1,ExoClock literature
2011-01-13,Haswell et al. 2012,1.2,0.9,ExoClock literature
2011-01-05,Maciejewski et al. 2013,-1.4,0.3,ExoClock literature
2011-01-03,Maciejewski et al. 2013,-1.6,1.6,ExoClock literature
2010-12-17,Haswell et al. 2012,0.6,0.3,ExoClock literature
2010-12-12,Maciejewski et al. 2013,-0.5,0.4,ExoClock literature
2010-11-30,Maciejewski et al. 2013,-0.6,1.1,ExoClock literature
2010-11-10,Collins et al. 2017,0.4,0.5,ExoClock literature
2010-11-09,Collins et al. 2017,-1.1,0.5,ExoClock literature
2010-10-25,Maciejewski et al. 2013,0.0,0.9,ExoClock literature
2010-10-25,Maciejewski et al. 2013,-0.6,0.7,ExoClock literature
2010-03-09,Maciejewski et al. 2013,-1.7,2.3,ExoClock literature
2010-02-26,Maciejewski et al. 2011,0.8,0.2,ExoClock literature
2010-02-10,Maciejewski et al. 2013,-1.6,1.0,ExoClock literature
2010-02-02,Maciejewski et al. 2011,-0.5,0.2,ExoClock literature
2010-01-18,Maciejewski et al. 2013,2.2,1.2,ExoClock literature
2010-01-14,Collins et al. 2017,0.0,0.6,ExoClock literature
2010-01-13,Collins et al. 2017,-1.6,0.7,ExoClock literature
2009-12-26,Maciejewski et al. 2013,-2.8,0.7,ExoClock literature
2009-12-07,Chan et al. 2011,0.0,0.6,ExoClock literature
2009-11-28,Collins et al. 2017,0.2,0.5,ExoClock literature
2009-11-25,Maciejewski et al. 2013,-1.0,1.0,ExoClock literature
2009-11-23,Haswell et al. 2012,2.6,0.9,ExoClock literature
2009-11-23,Maciejewski et al. 2013,-1.4,1.4,ExoClock literature
2009-11-22,Maciejewski et al. 2013,0.1,1.9,ExoClock literature
2009-11-22,Haswell et al. 2012,-2.1,0.8,ExoClock literature
2009-11-13,Maciejewski et al. 2013,0.6,1.4,ExoClock literature
2009-11-13,Haswell et al. 2012,1.6,1.9,ExoClock literature
2009-11-11,Maciejewski et al. 2013,-0.8,0.6,ExoClock literature
2009-11-11,Haswell et al. 2012,-0.8,1.3,ExoClock literature
2009-11-05,Collins et al. 2017,-1.2,0.6,ExoClock literature
2009-10-18,Haswell et al. 2012,-1.8,1.0,ExoClock literature
2009-01-09,Chan et al. 2011,-2.4,0.7,ExoClock literature
2008-11-30,Haswell et al. 2012,-3.5,0.6,ExoClock literature
2008-02-19,Haswell et al. 2012,-2.7,0.2,ExoClock literature
2008-02-12,Hebb et al. 2009,-2.5,0.3,ExoClock literature
