date,observer,oc,oceu,ocel,source
2014-03-06 14:54:40.320000000,Dittler u.,9.936,7.416,7.416,ETD
2013-09-05 09:55:44.544000000,"Mravik j., grnja j.",11.808,8.1648,8.1648,ETD
2013-09-05 09:48:02.304000000,Lopesino j.,4.176,2.0016,2.0016,ETD
2013-09-05 09:45:44.063999744,Hentunen v. p.,1.872,1.4832,1.4832,ETD
2013-08-06 09:37:14.304000256,"Mravik j., grnja j.",8.928,3.6288,3.6288,ETD
2013-07-13 19:36:38.304000256,Shadic s.,3.6,0.864,0.864,ETD
2013-06-24 12:40:45.119999744,Gonzalez j.,9.216,1.584,1.584,ETD
2013-06-09 12:25:41.376000000,Horta f. g.,1.872,2.6064,2.6064,ETD
2013-04-10 11:56:43.008000000,Hentunen v. p.,4.32,1.2528,1.2528,ETD
2013-04-08 08:21:18.431999744,Hentunen v. p.,-4.32,3.1392,3.1392,ETD
2012-08-30 13:03:28.512000000,Toni scarmato,-18.288,2.1168,2.1168,ETD
2012-08-28 10:04:38.495999744,Scarmato t.,9.648,0.9648,0.9648,ETD
2012-08-19 20:07:47.136000000,Shadic s.,0.144,3.7728,3.7728,ETD
2012-08-13 09:50:00.672000000,Reinhold a.,2.88,3.528,3.528,ETD
2012-08-13 09:39:02.304000256,"Janko mravik, jaroslav grnja",-8.064,11.088,11.088,ETD
2012-07-01 12:27:59.615999744,"Janko mravik, jaroslav grnja",-22.464,8.5392,8.5392,ETD
2012-06-29 09:09:25.919999744,Scarmato t.,-14.256,3.8016,3.8016,ETD
2012-06-01 12:32:50.784000256,Horta f. g.,-2.016,4.5936,4.5936,ETD
2012-05-17 12:25:21.504000256,Trnka j.,-1.584,2.6928,2.6928,ETD
2012-04-15 08:53:51.935999744,"Ivanov a. v., sokov e. n.",9.36,2.3328,2.3328,ETD
2011-10-20 10:38:47.904000256,Tremosa l.,1.44,7.2,7.2,ETD
2011-09-20 10:23:14.783999744,Carrion j.a.,1.584,2.1888,2.1888,ETD
2011-08-25 17:14:26.304000000,Shadic s.,14.688,3.5856,3.5856,ETD
2011-08-23 13:31:00.479999744,Vanhuysse m.,-1.872,2.304,2.304,ETD
2011-08-12 20:31:14.592000000,"Shadic s., tuplip c.",12.528,3.3696,3.3696,ETD
2011-08-08 13:33:09.216000000,Centenera f.,8.064,2.808,2.808,ETD
2011-07-07 09:57:21.312000256,Ayiomamitis a.,14.832,2.1744,2.1744,ETD
2011-06-22 09:33:22.751999744,Brosio a.,-1.296,11.6928,11.6928,ETD
2011-05-25 12:33:50.400000256,Martin zíbar,-12.096,9.648,9.648,ETD
2011-05-23 09:18:06.912000256,Lopresti c.,-1.008,5.1552,5.1552,ETD
2011-05-14 19:34:33.888000256,"Shadic s., tuplip c.",2.88,2.232,2.232,ETD
2011-05-14 19:24:01.440000000,"Shadic s., hao h.",-7.632,1.8864,1.8864,ETD
2011-05-08 09:04:59.808000256,"Ivanov a. v., sokov e. n.",-6.192,3.4416,3.4416,ETD
2011-04-29 19:21:26.783999744,Shadic s.,-2.448,5.0256,5.0256,ETD
2010-06-16 13:12:37.152000256,B.enoch et al. 2011,0.0,0.3888,0.3888,ETD
