observer,oc,oceu,ocel,date,source
Marc bretton,3.312,1.224,1.224,2015-11-29 12:00:22.464000000,ETD
Anaël Wünsche,3.1,1.4,1.4,2015-11-29 12:00:11.368314880,ExoClock observation
David molina,-2.16,0.9648,0.9648,2015-11-13 11:04:21.504000000,ETD
Anaël Wünsche,1.9,0.9,0.9,2015-11-09 10:55:44.593915392,ExoClock observation
"Juan fabregat llueca, antoni vives sureda",1.44,2.232,2.232,2015-11-09 10:55:15.456000000,ETD
David molina,0.144,0.792,0.792,2015-11-09 10:53:57.696000256,ETD
Marc bretton,-1.008,0.8208,0.8208,2015-11-09 10:52:49.440000256,ETD
"Juan fabregat llueca, antoni vives sureda ",-54.576,2.232,2.232,2015-11-09 09:59:11.903999744,ETD
Baștürk et al. 2020,-1.2,0.4,0.4,2015-11-05 10:39:59.639032832,ExoClock literature
Enrique díez alonso,0.288,1.3824,1.3824,2015-11-01 10:28:47.424000000,ETD
Anaël Wünsche,-0.3,0.7,0.7,2015-11-01 10:28:14.684176128,ExoClock observation
Marc bretton,-2.16,0.4176,0.4176,2015-11-01 10:26:22.271999744,ETD
Aaav astrofili valdera,-6.624,,,2015-11-01 10:21:53.568000000,ETD
Baștürk et al. 2020,-1.2,0.7,0.7,2015-10-28 10:14:41.729261568,ExoClock literature
Mark salisbury,-2.592,0.72,0.72,2015-10-20 09:48:00.576000256,ETD
Baștürk et al. 2020,0.2,0.4,0.4,2015-10-04 09:00:12.000015360,ExoClock literature
"Dittler, ullrich",-4.896,5.7888,5.7888,2015-10-04 08:55:04.512000000,ETD
Veli-pekka hentunen,-3.168,1.6128,1.6128,2015-09-26 08:31:28.416000256,ETD
Yenal ogmen,-2.16,0.6768,0.6768,2015-09-18 08:07:16.895999744,ETD
Baștürk et al. 2020,-1.2,0.3,0.3,2015-09-14 07:55:33.225600512,ExoClock literature
Stan shadick and ryan cooney and taylor bell,2.16,2.304,2.304,2014-11-13 15:57:37.728000000,ETD
Stan shadick,1.44,1.1088,1.1088,2014-10-20 14:40:55.199999744,ETD
Samantha segall,-2.16,1.3968,1.3968,2014-10-20 14:37:25.248000256,ETD
Horta f. g.,-0.432,1.0368,1.0368,2014-10-16 14:26:29.472000256,ETD
Ian,-2.736,0.8784,0.8784,2014-10-16 14:24:04.320000000,ETD
Benni p.,-0.576,0.7056,0.7056,2014-10-12 14:13:35.328000256,ETD
Seeliger et al. 2015,-0.1,0.8,0.8,2014-10-04 13:48:49.105925632,ExoClock literature
Gillier c.,-1.44,0.576,0.576,2014-09-26 13:22:07.392000256,ETD
Barbieri l.,-2.88,1.4832,1.4832,2014-08-29 11:52:08.256000000,ETD
Baștürk et al. 2020,1.2,0.3,0.3,2014-08-21 11:30:58.602243584,ExoClock literature
Horta f. g.,2.16,1.6704,1.6704,2014-08-17 11:19:18.336000000,ETD
Baștürk et al. 2020,-0.8,0.3,0.3,2014-07-28 10:13:04.872977408,ExoClock literature
Gonzalez j.,-1.44,1.5264,1.5264,2013-07-20 14:36:00.576000000,ETD
"Liyun zhang., qingfeng pi & aiying zhou",-3.312,0.864,0.864,2012-12-08 02:45:52.415999744,ETD
Garlitz j.,-1.872,0.7488,0.7488,2012-09-02 21:43:37.920000000,ETD
Shadic s.,-2.736,1.0512,1.0512,2012-08-09 20:26:54.527999744,ETD
Shadic s.,-3.024,0.8064,0.8064,2012-08-05 20:14:00.384000000,ETD
Emering f.,-2.88,0.5616,0.5616,2012-01-14 09:29:03.552000000,ETD
Mallonn et al. 2015,-0.1,0.1,0.1,2012-01-10 09:19:09.340778496,ExoClock literature
Naves r.,-6.48,2.1024,2.1024,2012-01-10 09:12:45.504000256,ETD
Gaitan j.,3.456,3.7152,3.7152,2011-12-25 08:32:10.752000000,ETD
Corfini g.,-2.16,1.08,1.08,2011-12-25 08:26:27.744000256,ETD
Naves r.,-4.608,1.2528,1.2528,2011-12-25 08:24:00.000000000,ETD
Seeliger et al. 2015,0.1,0.5,0.5,2011-12-17 08:03:27.611520512,ExoClock literature
Seeliger et al. 2015,0.0,0.6,0.6,2011-12-09 07:38:03.701782016,ExoClock literature
"Vyvlečka m., mikulecká b., henych t.",3.744,1.872,1.872,2011-12-05 07:29:09.888000000,ETD
Ayiomamitis a.,-0.864,0.8064,0.8064,2011-11-19 06:34:00.768000000,ETD
Garlitz j.,19.728,1.5264,1.5264,2011-01-02 14:02:32.639999744,ETD
Ruiz j.,-1.152,0.6192,0.6192,2010-11-27 11:47:52.512000256,ETD
Husar d.,-3.168,1.4832,1.4832,2010-11-23 11:33:14.687999744,ETD
Muler g.,-3.168,0.5184,0.5184,2010-11-23 11:33:10.368000000,ETD
Vanhuysse  m.,-3.888,1.0368,1.0368,2010-10-26 10:03:57.024000256,ETD
Naves r.,-4.032,1.2816,1.2816,2010-10-26 10:03:50.976000000,ETD
Vrašťák m.,3.6,1.08,1.08,2010-10-14 09:33:28.799999744,ETD
Lomoz f.,0.576,1.1088,1.1088,2010-10-10 09:17:53.088000000,ETD
"Ioannidis p., avdellidou ch,",0.576,1.1808,1.1808,2010-10-10 09:17:50.496000256,ETD
"Világi j., gajdoš š.",3.888,2.8512,2.8512,2010-09-24 08:30:30.528000000,ETD
Hartman et al. 2011,0.0,0.5,0.5,2009-09-16 12:50:15.861131264,ExoClock literature
"J. d. hartman et al., 2010",-1.008,0.4896,0.4896,2009-09-16 12:49:12.288000000,ETD
