observer,oc,oceu,ocel,date,source
Iakovos Strikis,-2.7,1.7,1.7,2020-08-19 11:36:31.766399232,ExoClock observation
Jean plazas,-17.856,5.544,5.544,2020-01-05 09:20:55.392000000,ETD
Martin Fowler,2.9,4.3,4.3,2019-12-17 19:17:43.516808960,ExoClock observation
Anaël Wünsche,-1.9,1.3,1.3,2019-12-10 08:32:11.145644288,ExoClock observation
Anaël wünsche,13.248,1.512,1.512,2019-12-10 08:29:34.368000000,ETD
Ferran grau horta,16.128,2.4336,2.4336,2019-11-25 11:10:58.944000000,ETD
Yves jongen,17.856,0.648,0.648,2019-09-30 15:07:23.231999744,ETD
Veli-pekka hentunen,17.712,0.6336,0.6336,2019-09-19 11:06:12.960000000,ETD
Yves jongen,17.424,0.5904,0.5904,2019-09-04 13:44:28.319999744,ETD
Bruno fontaine,14.832,0.576,0.576,2018-12-25 10:37:43.968000000,ETD
Yves jongen,23.472,0.6192,0.6192,2018-12-14 06:45:19.871999744,ETD
Anaël Wünsche,0.8,0.4,0.4,2018-12-14 06:39:01.142401024,ExoClock observation
Yves Jongen,0.5,0.9,0.9,2018-12-14 06:38:43.142418176,ExoClock observation
Marc bretton,15.84,0.576,0.576,2018-12-14 06:37:39.359999744,ETD
Pietro aceti,1215.36,1.5264,1.5264,2018-12-11 09:16:53.471999744,ETD
Remi mere,18.72,2.592,2.592,2018-10-19 10:35:17.952000256,ETD
Fertil jonathan,12.96,1.6128,1.6128,2018-10-19 10:29:28.896000256,ETD
Ramon naves,16.992,1.2816,1.2816,2018-10-04 13:12:03.456000256,ETD
Anaël Wünsche,2.8,1.6,1.6,2018-09-08 11:51:24.316818432,ExoClock observation
Anael wunsche,14.688,3.8304,3.8304,2018-09-08 11:47:15.360000256,ETD
Gerald rousseau,12.672,1.3392,1.3392,2018-09-08 11:45:16.128000000,ETD
Cédric pereira,62.352,1.8288,1.8288,2017-11-18 10:46:58.655999744,ETD
Aaav astrofili valdera,-0.576,,,2017-11-18 09:44:00.384000000,ETD
"Francesco scaggiante, danilo zardin",16.272,1.08,1.08,2017-10-08 11:16:56.640000000,ETD
Gabriel murawski,19.152,1.3248,1.3248,2017-09-23 13:58:22.079999744,ETD
Wonseok kang,13.536,0.4608,0.4608,2017-01-06 00:07:50.879999744,ETD
Wonseok kang,13.536,0.4896,0.4896,2016-11-11 04:02:34.944000000,ETD
Martin fowler,8.208,1.5552,1.5552,2016-10-19 19:55:03.359999744,ETD
David molina,12.24,0.7344,0.7344,2016-10-08 15:58:02.783999744,ETD
Marc Deldem,4.3,1.3,1.3,2016-09-27 12:02:16.867211776,ExoClock observation
Marc deldem,13.824,0.8784,0.8784,2016-09-27 11:58:33.600000256,ETD
Trnka j.,12.96,0.9072,0.9072,2016-09-27 11:57:44.352000000,ETD
František lomoz,9.648,1.2672,1.2672,2016-09-27 11:54:24.768000256,ETD
František lomoz,8.208,0.9504,0.9504,2016-09-27 11:52:55.775999744,ETD
Pavel pintr,0.576,,,2016-09-27 11:45:16.992000256,ETD
Marc bretton,12.528,0.8352,0.8352,2015-11-23 12:47:46.752000000,ETD
"Juan fabregat, antoni vives ",1.008,1.9152,1.9152,2015-11-08 15:14:52.511999744,ETD
Antoni vives sureda,-4.752,2.808,2.808,2015-11-08 15:09:08.640000256,ETD
"Erika pakstiene, rimvydas janulis",9.936,0.3888,0.3888,2015-08-22 11:16:22.080000000,ETD
Jens jacobsen,2.304,1.2672,1.2672,2015-02-17 08:10:52.032000256,ETD
Anaël Wünsche,0.5,0.9,0.9,2015-01-07 09:35:59.500819456,ExoClock observation
Marc bretton,10.656,0.6192,0.6192,2015-01-07 09:35:23.711999744,ETD
Marc bretton,11.376,0.5184,0.5184,2014-12-23 12:14:35.232000256,ETD
Ferran grau horta,9.504,0.8064,0.8064,2014-12-12 08:11:42.144000256,ETD
Gianluca rossi,14.256,0.7056,0.7056,2014-11-01 09:32:30.048000000,ETD
Zibar m.,12.816,1.08,1.08,2014-11-01 09:31:03.647999744,ETD
"Francesco scaggiante, danilo zardin",11.088,1.2816,1.2816,2014-11-01 09:29:20.832000256,ETD
"Francesco scaggiante, danilo zardin,marco fiaschi",10.944,1.296,1.296,2014-11-01 09:29:15.648000256,ETD
Salisbury m.,10.8,0.6624,0.6624,2014-11-01 09:29:04.416000256,ETD
Gianluca rossi,10.368,2.4336,2.4336,2014-11-01 09:28:43.680000256,ETD
Matthieu bachschmidt,6.192,0.9216,0.9216,2014-11-01 09:24:26.207999744,ETD
Gianluca rossi,4.176,1.2384,1.2384,2014-11-01 09:22:28.704000256,ETD
Stan shadick,9.072,0.7632,0.7632,2014-10-24 22:46:39.648000256,ETD
Mutel r.,5.76,1.152,1.152,2014-10-24 22:43:20.928000256,ETD
Mancini et al. 2015,0.0,0.3,0.3,2014-10-02 14:45:52.675205376,ExoClock literature
Mancini et al. 2015,-0.2,0.1,0.1,2014-10-02 14:45:40.675190016,ExoClock literature
Karavaev y.,9.36,0.9216,0.9216,2014-09-25 04:04:02.208000000,ETD
Bachschmidt m.,8.496,1.1952,1.1952,2014-09-21 10:42:52.416000000,ETD
Benni p.,9.648,0.7056,0.7056,2014-09-17 17:23:40.991999744,ETD
Jacques m.,7.92,1.0368,1.0368,2014-01-22 11:39:09.791999744,ETD
Salisbury m.,8.064,0.6912,0.6912,2014-01-11 07:38:16.799999744,ETD
Lomoz f.,8.352,1.9008,1.9008,2013-12-27 10:17:07.584000000,ETD
Zibar m.,7.92,0.72,0.72,2013-12-27 10:16:45.120000000,ETD
Trnka j.,7.488,1.2384,1.2384,2013-12-27 10:16:21.792000256,ETD
"Scaggiante f., zardin d.",3.6,1.08,1.08,2013-12-16 06:11:18.240000256,ETD
Nicolas e.,8.64,0.6624,0.6624,2013-12-01 08:54:53.280000000,ETD
Bachschmidt m.,8.208,0.792,0.792,2013-12-01 08:54:30.815999744,ETD
Benni p.,8.928,0.8496,0.8496,2013-11-12 18:13:29.568000000,ETD
Benni p.,9.648,1.0368,1.0368,2013-11-01 14:13:05.088000000,ETD
Benni p.,8.352,0.72,0.72,2013-10-28 20:51:25.055999744,ETD
Zibar m.,9.216,0.9792,0.9792,2013-10-06 12:50:12.768000256,ETD
Benni p.,8.208,0.5472,0.5472,2013-10-02 19:28:47.424000000,ETD
Benni p.,5.04,0.8784,0.8784,2013-09-06 18:03:08.352000256,ETD
Claudio Lopresti,0.6,1.0,1.0,2012-12-31 08:22:52.752012288,ExoClock observation
Gudmundsson s.,8.64,2.0736,2.0736,2012-12-16 11:01:35.616000000,ETD
"Liyun zhang., qingfeng pi & aiying zhou",7.056,0.504,0.504,2012-12-09 00:19:16.896000000,ETD
Gaitan j.,12.672,1.3536,1.3536,2012-12-05 07:04:31.584000000,ETD
Carreño a.,6.192,0.8928,0.8928,2012-12-01 13:37:37.919999744,ETD
Sokov e. n.,10.512,3.6864,3.6864,2012-11-20 09:40:58.944000000,ETD
Gaitan j.,4.176,1.44,1.44,2012-11-20 09:34:39.648000000,ETD
Salisbury m.,6.048,1.3536,1.3536,2012-10-10 10:52:32.160000000,ETD
Aupperle m.,12.96,1.9728,1.9728,2012-09-21 20:17:42.432000256,ETD
Nickel o.,3.456,1.5696,1.5696,2012-01-31 07:45:50.400000000,ETD
Bourdanov a.,8.496,1.9296,1.9296,2011-12-10 05:05:52.224000000,ETD
Bourdanov a.,0.288,2.808,2.808,2011-12-10 04:57:38.016000000,ETD
Dvorak s.,3.744,1.872,1.872,2011-12-02 18:20:21.696000000,ETD
Garlitz j.,2.16,0.6048,0.6048,2011-12-02 18:18:49.248000000,ETD
Lopesino j.,-1.152,2.4048,2.4048,2011-11-25 07:34:50.304000256,ETD
Wang et al. 2014,-2.5,2.4,2.4,2011-10-30 06:17:15.408023040,ExoClock literature
Shadic s.,5.616,0.5472,0.5472,2011-10-22 19:38:25.440000000,ETD
Harris d.,4.896,0.6768,0.6768,2011-10-15 08:56:52.512000000,ETD
Sada et al. 2012,1.0,0.6,0.6,2011-10-07 22:18:32.294416128,ExoClock literature
Sada et al. 2012,0.5,0.3,0.3,2011-10-07 22:18:02.294417920,ExoClock literature
Carrion j. a.,6.912,2.2608,2.2608,2011-09-30 11:37:34.751999744,ETD
Fabrizio marchi e roberto garofalo,6.912,2.2608,2.2608,2011-09-30 11:37:34.751999744,ETD
Trnka j.,6.48,0.8496,0.8496,2011-09-30 11:37:09.696000000,ETD
Zibar m.,4.896,1.3248,1.3248,2011-09-30 11:35:31.200000000,ETD
Bachschmidt m.,4.896,1.4112,1.4112,2011-09-30 11:35:30.335999744,ETD
Brát l.,4.896,0.8208,0.8208,2011-09-30 11:35:29.472000000,ETD
Hečko a.,0.72,6.1632,6.1632,2011-09-30 11:31:18.912000000,ETD
"Jean strajnic, thomas kmieckowiak and all",2.16,1.2816,1.2816,2010-12-10 09:44:41.856000256,ETD
"Samuel durrance, stacy irwin",3.744,0.4176,0.4176,2010-12-06 16:25:58.944000000,ETD
Naves r.,2.88,0.9072,0.9072,2010-11-25 12:23:58.559999744,ETD
Scarmato t.,8.496,1.0656,1.0656,2010-11-14 08:28:33.024000000,ETD
Kučáková h.,4.176,1.4688,1.4688,2010-11-14 08:24:14.687999744,ETD
Snaevarr gudmundsson,-3.888,1.8288,1.8288,2010-11-14 08:16:06.528000000,ETD
Sada et al. 2012,-2.2,0.6,0.6,2010-11-06 21:42:03.590415616,ExoClock literature
Dvorak s.,5.04,1.008,1.008,2010-10-11 20:21:55.584000000,ETD
Shadick s.,4.032,0.6624,0.6624,2010-10-11 20:20:55.104000256,ETD
Sun z.,1.584,2.0016,2.0016,2009-12-03 03:48:36.000000256,ETD
Sada et al. 2012,0.1,0.3,0.3,2009-11-25 17:09:58.329618688,ExoClock literature
Mancini et al. 2015,-1.6,1.5,1.5,2009-11-14 13:07:09.772791296,ExoClock literature
Wang et al. 2014,0.9,0.7,0.7,2009-11-07 02:28:55.401584128,ExoClock literature
Brát l.,0.576,2.1456,2.1456,2009-10-19 11:43:22.079999744,ETD
Brát l.,3.168,0.9648,0.9648,2009-09-08 13:02:01.248000000,ETD
"Klos m., trnka j.",0.432,0.8784,0.8784,2009-09-08 12:59:19.680000000,ETD
Kučáková h.,0.432,1.872,1.872,2009-09-08 12:59:18.816000256,ETD
Ogmen,-0.288,12.96,12.96,2009-01-28 04:37:11.999999744,ETD
Wang et al. 2014,0.2,0.2,0.2,2008-12-07 01:54:56.697615104,ExoClock literature
Gary,0.72,1.44,1.44,2008-11-29 15:12:31.679999744,ETD
Wang et al. 2014,2.3,1.1,1.1,2008-11-22 04:35:33.955219456,ExoClock literature
F. lomoz,2.592,1.5264,1.5264,2008-10-23 09:50:52.512000000,ETD
L. brát,-2.592,1.1664,1.1664,2008-10-23 09:45:40.608000000,ETD
Ayiomamitis,1.296,4.464,4.464,2008-10-08 12:28:13.440000000,ETD
Mancini et al. 2015,-0.6,0.3,0.3,2008-09-19 21:46:22.799993344,ExoClock literature
Bakos et al. 2008,0.0,0.432,0.432,2008-09-19 21:45:05.183999744,ETD
West et al. 2009,0.0,0.3,0.3,2008-01-07 01:21:27.993603840,ExoClock literature
